reconstructeur reconstructrice
reconstruit reconstruite
reconverti reconvertie
reconvertis reconvertisse
recopié recopiée
recordman recordwoman
recouché recouchée
recourbé recourbée
recousu recousue
recouvert recouverte
recouvré recouvrée
recraché recrachée
recroquevillé recroquevillée
recru recrue
recruteur recruteuse
recruté recrutée
recrépi recrépie
recréé recréée
rectal rectale
rectifié rectifiée
recueil recueille
recueilli recueillie
recuit recuite
recul recule
reculotté reculottée
reculé reculée
recyclé recyclée
redescend redescende
redescendu redescendue
redessiné redessinée
redevenu redevenue
redis redise
redit redite
redondant redondante
redoublé redoublée
redouté redoutée
redresser redresseuse
redresseur redresseuse
redressé redressée
redécouvert redécouverte
refait refaite
refermé refermée
refil refile
refilé refilée
reflué refluée
reflété reflétée
refont refonte
reforgé reforgée
reformulé reformulée
reformé reformée
refoulant refoulante
refoulé refoulée
refout refoute
refroidi refroidie
refroidis refroidisse
refus refuse
refusé refusée
regagné regagnée
regard regarde
regardant regardante
regardé regardée
regret regrette
regretté regrettée
regroupé regroupée
rehaussé rehaussée
rein reine
reine reinette
rejet rejette
rejeté rejetée
rejoignis rejoignisse
rejoint rejointe
relancé relancée
relaps relapse
relatif relative
relationnel relationnelle
relaté relatée
relaxant relaxante
relaxé relaxée
relayé relayée
relevé relevée
religieux religieuse
relis relise
relié reliée
relooké relookée
relu relue
reluis reluise
reluisant reluisante
reluqué reluquée
relâché relâchée
relégué reléguée
remailler remailleuse
remanié remaniée
remaquillé remaquillée
remarié remariée
remarqué remarquée
rembarré rembarrée
remblayé remblayée
rembourré rembourrée
remboursé remboursée
remercié remerciée
remet remette
remis remise
remisé remisée
remodelé remodelée
remonté remontée
remorquer remorqueuse
remorqueur remorqueuse
remorqué remorquée
remplacé remplacée
remplaçant remplaçante
rempli remplie
remplis remplisse
remporté remportée
remuant remuante
remué remuée
remâché remâchée
renais renaisse
renaissant renaissante
renard renarde
renaud renaude
rencard rencarde
rencardé rencardée
rencontré rencontrée
rend rende
rendis rendisse
rendu rendue
renfermé renfermée
renfloué renflouée
renflé renflée
renfoncé renfoncée
renforcé renforcée
renfrogné renfrognée
renifle reniflette
renifler renifleuse
renifleur renifleuse
reniflé reniflée
renié reniée
renommé renommée
renoncé renoncée
renouveau renouvelle
renouvelé renouvelée
renoué renouée
renseigné renseignée
rentabilisé rentabilisée
rentier rentière
rentrant rentrante
rentré rentrée
renversant renversante
renversé renversée
renvoi renvoie
renvoyé renvoyée
rené renée
renégat renégate
reparais reparaisse
repart reparte
reparti repartie
repartis repartisse
reparu reparue
repas repasse
repasser repasseuse
repasseur repasseuse
repassé repassée
repeigné repeignée
repeint repeinte
repens repense
repensé repensée
repentant repentante
repenti repentie
repentis repentisse
reperdu reperdue
replacé replacée
replanté replantée
repli replie
replié repliée
replongé replongée
replâtré replâtrée
report reporte
reporteur reportrice
reporté reportée
repos repose
reposant reposante
reposé reposée
repoudré repoudrée
repoussant repoussante
repoussé repoussée
repris reprisse
reprisé reprisée
reproché reprochée
reproducteur reproductrice
reproductif reproductive
reproduis reproduise
reproduit reproduite
reprogrammé reprogrammée
représentant représentante
représentatif représentative
représenté représentée
reptilien reptilienne
repu repue
repéré repérée
repêché repêchée
requinqué requinquée
requis requise
requérant requérante
rescapé rescapée
respect respecte
respectif respective
respectueux respectueuse
respecté respectée
respir respire
respiré respirée
resplendis resplendisse
resplendissant resplendissante
resquiller resquilleuse
resquilleur resquilleuse
ressaisi ressaisie
ressaisis ressaisisse
ressassé ressassée
ressemblant ressemblante
ressent ressente
ressenti ressentie
resserré resserrée
ressort ressorte
ressorti ressortie
ressortissant ressortissante
ressoudé ressoudée
ressurgi ressurgie
ressuscité ressuscitée
ressuyé ressuyée
restant restante
restaurateur restauratrice
restauré restaurée
restitué restituée
restreint restreinte
restrictif restrictive
restructuré restructurée
resté restée
resurgis resurgisse
retaillé retaillée
retapissé retapissée
retapé retapée
retard retarde
retardé retardée
retentissant retentissante
retenu retenue
retiré retirée
retombant retombante
retombé retombée
retors retorse
retouché retouchée
retourné retournée
retracé retracée
retrait retraite
retraité retraitée
retranché retranchée
retransmis retransmise
retravaillé retravaillée
retraversé retraversée
retrousse retroussette
retroussé retroussée
retrouvé retrouvée
revanchard revancharde
revenant revenante
revendeur revendeuse
revendicateur revendicatrice
revendicatif revendicative
revendiqué revendiquée
revendu revendue
revenu revenue
reverdi reverdie
reverni revernie
revers reverse
revigorant revigorante
revigoré revigorée
revis revisse
revisité revisitée
revivifié revivifiée
revu revue
revécu revécue
revêtu revêtue
reçu reçue
rhabillé rhabillée
rhumatisant rhumatisante
rhumatismal rhumatismale
rhénan rhénane
riant riante
ribaud ribaude
ribot ribote
ricain ricaine
ricanant ricanante
ricaner ricaneuse
ricaneur ricaneuse
richard richarde
riche richesse
riches richesse
rideau ridelle
ridiculisé ridiculisée
ridé ridée
rieur rieuse
rifle riflette
rigolard rigolarde
rigolo rigolote
rigoureux rigoureuse
rimer rimeuse
rimeur rimeuse
rimé rimée
rince rincette
rincé rincée
ringard ringarde
ripoliné ripolinée
rise risette
risqué risquée
rissolé rissolée
rital ritale
rituel rituelle
rival rivale
rive rivette
riverain riveraine
rivet rivette
rivé rivée
riziculteur rizicultrice
robe robette
roboratif roborative
robotisé robotisée
robuste robustesse
robustes robustesse
rocailleux rocailleuse
rocher rocheuse
rocheux rocheuse
rocker rockeuse
rockeur rockeuse
rodé rodée
rognon rogne
rogné rognée
roi reine
roidi roidie
roll rolle
romain romaine
roman romane
romancier romancière
romancé romancée
romanichel romanichelle
rompu rompue
ronchon ronchonne
ronchonner ronchonneuse
ronchonneur ronchonneuse
rond ronde
rondeau rondelle
rondelet rondelette
rondouillard rondouillarde
ronflant ronflante
ronfle ronflette
ronfler ronfleuse
ronfleur ronfleuse
rongeant rongeante
ronger rongeuse
rongeur rongeuse
rongé rongée
ronron ronronne
ronronnant ronronnante
roque roquette
roquet roquette
rose rosette
rosi rosie
rosicrucien rosicrucienne
rosier rosière
rossé rossée
rosé rosée
rotatif rotative
roter roteuse
roteur roteuse
roturier roturière
roublard roublarde
roucoulant roucoulante
rougeaud rougeaude
rougeoyant rougeoyante
rougi rougie
rougis rougisse
rougissant rougissante
rouillé rouillée
roulant roulante
roule roulette
rouler rouleuse
rouleur rouleuse
roulé roulée
roumain roumaine
rouquin rouquine
rousse roussette
roussi roussie
routard routarde
routier routière
routin routine
routinier routinière
rouvert rouverte
roux rousse
roué rouée
royal royale
rubicond rubiconde
ruché ruchée
rude rudesse
rudes rudesse
rugbyman rugbywoman
rugis rugisse
rugissant rugissante
rugueux rugueuse
ruiner ruineuse
ruineux ruineuse
ruiné ruinée
ruisseau ruisselle
ruisselant ruisselante
ruminant ruminante
ruminé ruminée
rupin rupine
rural rurale
russifié russifiée
russo-allemand russo-allemande
russo-polonais russo-polonaise
rustaud rustaude
rusé rusée
rutilant rutilante
rué ruée
rythmé rythmée
râblé râblée
râlant râlante
râler râleuse
râleur râleuse
râleux râleuse
râper râpeuse
râpeux râpeuse
râpé râpée
réactif réactive
réactivé réactivée
réadmis réadmise
réaffecté réaffectée
réaffirmé réaffirmée
réagis réagisse
réagissant réagissante
réalisateur réalisatrice
réalisé réalisée
réanimé réanimée
réapparais réapparaisse
réapparu réapparue
réapprovisionné réapprovisionnée
rébarbatif rébarbative
récalcitrant récalcitrante
récapitulé récapitulée
récent récente
récepteur réceptrice
réceptif réceptive
réception réceptionne
récessif récessive
réchauffant réchauffante
réchauffé réchauffée
récidivant récidivante
récit récite
récitant récitante
récité récitée
réclamé réclamée
récoltant récoltante
récolter récolteuse
récolteur récolteuse
récolté récoltée
récompensé récompensée
réconciliateur réconciliatrice
réconcilié réconciliée
réconfort réconforte
réconfortant réconfortante
réconforté réconfortée
récri récrie
récrié récriée
récré récrée
récréatif récréative
récupéré récupérée
récurrent récurrente
récuré récurée
récusé récusée
rédacteur rédactrice
rédactionnel rédactionnelle
rédempteur rédemptrice
rédigé rédigée
réduis réduise
réduit réduite
réel réelle
réexaminé réexaminée
réflexif réflexive
réfléchi réfléchie
réfléchis réfléchisse
réfléchissant réfléchissante
réformé réformée
réfrigérant réfrigérante
réfrigéré réfrigérée
réfugié réfugiée
réfuté réfutée
référencé référencée
référé référée
régal régale
régalé régalée
régent régente
régenté régentée
régi régie
régional régionale
régisseur régisseuse
réglementé réglementée
réglé réglée
régnant régnante
régressif régressive
régul régule
régulateur régulatrice
régulier régulière
régulé régulée
régénérateur régénératrice
régénéré régénérée
réhabilité réhabilitée
réimplanté réimplantée
réincarné réincarnée
réinstallé réinstallée
réintroduit réintroduite
réintégré réintégrée
réitéré réitérée
réjoui réjouie
réjouis réjouisse
réjouissant réjouissante
rémanent rémanente
rémunérateur rémunératrice
rénal rénale
rénovateur rénovatrice
rénové rénovée
répand répande
répandu répandue
réparateur réparatrice
réparti répartie
réparé réparée
répercuté répercutée
répertorié répertoriée
répond réponde
répondant répondante
répondeur répondeuse
répons réponse
répressif répressive
réprimandé réprimandée
réprimé réprimée
réprobateur réprobatrice
républicain républicaine
répudié répudiée
répugnant répugnante
répugné répugnée
répulsif répulsive
réputé réputée
répétiteur répétitrice
répétitif répétitive
répété répétée
réquisition réquisitionne
réquisitionné réquisitionnée
réservé réservée
résidant résidante
résident résidente
résidentiel résidentielle
résiduel résiduelle
résigné résignée
résilié résiliée
résineux résineuse
résiné résinée
résistant résistante
résolu résolue
résonnant résonnante
résorbé résorbée
résultant résultante
résumé résumée
rétabli rétablie
rétablis rétablisse
réticent réticente
réticulé réticulée
rétif rétive
rétinien rétinienne
rétracté rétractée
rétribué rétribuée
rétroactif rétroactive
rétrogradé rétrogradée
rétrospectif rétrospective
rétréci rétrécie
rétrécis rétrécisse
réuni réunie
réunifié réunifiée
réunis réunisse
réussi réussite
réussis réussisse
réussit réussite
réveil réveille
réveillon réveillonne
réveillé réveillée
réverbéré réverbérée
révisé révisée
révoltant révoltante
révolté révoltée
révolu révolue
révoqué révoquée
révulsif révulsive
révulsé révulsée
révélateur révélatrice
révélé révélée
révérencieux révérencieuse
révérend révérende
révéré révérée
réécrit réécrite
rééquipé rééquipée
réévalué réévaluée
rêver rêveuse
rêveur rêveuse
rêvé rêvée
rôder rôdeuse
rôdeur rôdeuse
rôdé rôdée
rôti rôtie
rôtisseur rôtisseuse
sabler sableuse
sableux sableuse
sablier sablière
sablonneux sablonneuse
sablé sablée
sabord saborde
sabordé sabordée
sabot sabote
saboter saboteuse
saboteur saboteuse
saboté sabotée
sabré sabrée
sabéen sabéenne
saccadé saccadée
saccagé saccagée
sacerdotal sacerdotale
sacramentel sacramentelle
sacrificiel sacrificielle
sacrifié sacrifiée
sacristain sacristaine
sacro-saint sacro-sainte
sacré sacrée
safran safrane
sage sagesse
sages sagesse
sagittal sagittale
saharien saharienne
saignant saignante
saigné saignée
saillant saillante
sailli saillie
sain saigne
saint sainte
saisi saisie
saisis saisisse
saisissant saisissante
saisonnier saisonnière
salarié salariée
sali salie
salin saline
salis salisse
salissant salissante
saliver saliveuse
saliveur saliveuse
salope salopette
salopé salopée
salué saluée
salvadorien salvadorienne
salvateur salvatrice
salé salée
samaritain samaritaine
sanctifié sanctifiée
sanction sanctionne
sanctionné sanctionnée
sanglant sanglante
sanglot sanglote
sanglotant sanglotante
sanglé sanglée
sanguin sanguine
sanguinolent sanguinolente
sanscrit sanscrite
saoudien saoudienne
saoul saoule
saoulard saoularde
saoulé saoulée
sapeur-pompier sapeuse-pompière
sapé sapée
saqué saquée
sarcle sarclette
sarcler sarcleuse
sarrasin sarrasine
sarrois sarroise
satané satanée
satin satine
satine satinette
satiné satinée
satisfaisant satisfaisante
satisfait satisfaite
saturé saturée
saucier saucière
saucisson saucissonne
saucissonné saucissonnée
sauf sauve
saugrenu saugrenue
saumoné saumonée
saupoudré saupoudrée
saut saute
sautant sautante
sauter sauteuse
sauteur sauteuse
sautillant sautillante
sauté sautée
sauvage sauvagesse
sauvageon sauvageonne
sauvages sauvagesse
sauvagin sauvagine
sauve sauvette
sauvegardé sauvegardée
sauver sauveuse
sauveur sauveuse
sauvé sauvée
savant savante
savon savonne
savonne savonnette
savonner savonneuse
savonneux savonneuse
savonnier savonnière
savonné savonnée
savourer savoureuse
savoureux savoureuse
savouré savourée
savoyard savoyarde
saxon saxonne
scabreux scabreuse
scandaleux scandaleuse
scandalisé scandalisée
scandé scandée
scanné scannée
scarlatin scarlatine
sceau scelle
scellé scellée
scieur scieuse
scindé scindée
scintillant scintillante
scié sciée
sclérosé sclérosée
scotché scotchée
scout scoute
script scripte
scrupuleux scrupuleuse
scruté scrutée
sculpteur sculpteure
sculptural sculpturale
sculpté sculptée
scélérat scélérate
scélérate scélératesse
scélérates scélératesse
seau selle
second seconde
secondé secondée
secouru secourue
secoué secouée
secret secrète
secrété secrétée
section sectionne
sectionné sectionnée
seigneurial seigneuriale
sein seine
selle sellette
sellé sellée
semer semeuse
semestriel semestrielle
semeur semeuse
semi-officiel semi-officielle
sempiternel sempiternelle
semé semée
sensationnel sensationnelle
sensibilisé sensibilisée
sensitif sensitive
sensoriel sensorielle
sensuel sensuelle
sensé sensée
sent sente
sentencieux sentencieuse
senti sentie
sentimental sentimentale
sentis sentisse
septentrional septentrionale
serein sereine
serin serine
sermon sermonne
sermonné sermonnée
serpe serpette
serpent serpente
serpentin serpentine
serrant serrante
serrurier serrurière
serré serrée
serti sertie
servant servante
serveur serveuse
servi servie
servie serviette
seul seule
seule seulette
seulet seulette
sevré sevrée
sexuel sexuelle
seyant seyante
shakespearien shakespearienne
shampouiner shampouineuse
shampouineur shampouineuse
shogunal shogunale
shoot shoote
shooter shooteuse
shooté shootée
shunt shunte
siamois siamoise
sibyllin sibylline
sibérien sibérienne
sicilien sicilienne
sidéral sidérale
sidérant sidérante
sidéré sidérée
sien sienne
siennois siennoise
sifflant sifflante
siffleur siffleuse
sifflé sifflée
sigillé sigillée
signal signale
signalé signalée
signifiant signifiante
significatif significative
signifié signifiée
signé signée
silencieux silencieuse
silhouetté silhouettée
siliceux siliceuse
siliconé siliconée
silicosé silicosée
sillon sillonne
sillonné sillonnée
simien simienne
simple simplesse
simples simplesse
simplet simplette
simplifié simplifiée
simulateur simulatrice
simultané simultanée
simulé simulée
singe guenon
singulier singulière
sinistré sinistrée
sinon sine
sinuer sinueuse
sinueux sinueuse
sinusal sinusale
sinusoïdal sinusoïdale
siphon siphonne
siphonné siphonnée
sirupeux sirupeuse
situ situe
situé située
skier skieuse
skieur skieuse
sniffe sniffette
sniffé sniffée
snobinard snobinarde
snobé snobée
social sociale
sociétal sociétale
socque socquette
sodomisé sodomisée
soiffard soiffarde
soignant soignante
soigner soigneuse
soigneur soigneuse
soigneux soigneuse
soigné soignée
soin soigne
soixante-huitard soixante-huitarde
solda soldate
soldat soldate
soldé soldée
solennel solennelle
solidifié solidifiée
solliciter solliciteuse
solliciteur solliciteuse
sollicité sollicitée
solognot solognote
somalien somalienne
sombré sombrée
sommeil sommeille
sommeillant sommeillante
sommé sommée
somnolent somnolente
somptueux somptueuse
sonder sondeuse
sondeur sondeuse
sondé sondée
songer songeuse
songeur songeuse
sonnant sonnante
sonne sonnette
sonnet sonnette
sonné sonnée
sophistiqué sophistiquée
sorcier sorcière
sororal sororale
sort sorte
sortant sortante
sorti sortie
souche souchette
souchet souchette
souci soucie
soucier soucieuse
soucieux soucieuse
soucié souciée
soudain soudaine
soudanais soudanaise
souder soudeuse
soudeur soudeuse
soudoyé soudoyée
soudé soudée
souffert soufferte
soufflant soufflante
souffle soufflette
souffler souffleuse
soufflet soufflette
souffleté souffletée
souffleur souffleuse
soufflé soufflée
souffrant souffrante
souffreteux souffreteuse
souffris souffrisse
soufré soufrée
souhait souhaite
souhaité souhaitée
souillé souillée
soul soule
soulagé soulagée
soulevé soulevée
souligné soulignée
soumet soumette
soumis soumise
soupent soupente
soupesé soupesée
soupier soupière
soupir soupire
souple souplesse
souples souplesse
soupçon soupçonne
soupçonner soupçonneuse
soupçonneux soupçonneuse
soupçonné soupçonnée
sourcil sourcille
sourciller sourcilleuse
sourcilleux sourcilleuse
sourd sourde
souri sourie
souriant souriante
sournois sournoise
sous-alimenté sous-alimentée
sous-cutané sous-cutanée
sous-directeur sous-directrice
sous-développé sous-développée
sous-entendu sous-entendue
sous-estimé sous-estimée
sous-jacent sous-jacente
sous-marin sous-marine
sous-préfet sous-préfète
sous-qualifié sous-qualifiée
sous-tendu sous-tendue
sous-titré sous-titrée
souscrit souscrite
soussigné soussignée
soustrait soustraite
soutaché soutachée
soutenu soutenue
souterrain souterraine
soutien soutienne
soutiré soutirée
souvenu souvenue
souverain souveraine
soyeux soyeuse
soûl soûle
soûlant soûlante
soûlard soûlarde
soûlé soûlée
spacieux spacieuse
spatial spatiale
spatio-temporel spatio-temporelle
spectateur spectatrice
spectral spectrale
speed speede
speedé speedée
spinal spinale
spirituel spirituelle
spolié spoliée
spongieux spongieuse
sponsorisé sponsorisée
spontané spontanée
sportif sportive
sprint sprinte
sprinter sprinteuse
spécial spéciale
spécialisé spécialisée
spécieux spécieuse
spécifié spécifiée
spéculateur spéculatrice
spéculatif spéculative
squameux squameuse
squat squatte
squatté squattée
stabilisant stabilisante
stabilisateur stabilisatrice
stabilisé stabilisée
stagnant stagnante
stalinien stalinienne
standardisé standardisée
stat state
station stationne
stationné stationnée
statisticien statisticienne
statu statue
statue statuette
statufié statufiée
sternal sternale
stigma stigmate
stigmatisé stigmatisée
stimulant stimulante
stimulé stimulée
stipulé stipulée
stocké stockée
stomacal stomacale
stopper stoppeuse
stoppeur stoppeuse
stoppé stoppée
strasbourgeois strasbourgeoise
strass strasse
stratifié stratifiée
stress stresse
stressant stressante
stressé stressée
strict stricte
strident stridente
striduler striduleuse
strip-teaseur strip-teaseuse
strié striée
structural structurale
structurel structurelle
structuré structurée
studieux studieuse
stupéfait stupéfaite
stupéfiant stupéfiante
stupéfié stupéfiée
stylisé stylisée
stylé stylée
sténos sténose
stérilisant stérilisante
stérilisé stérilisée
stéréotypé stéréotypée
suant suante
subconscient subconsciente
subdivisé subdivisée
subi subite
subis subisse
subit subite
subjectif subjective
subjugué subjuguée
subliminal subliminale
sublimé sublimée
submergé submergée
subordonné subordonnée
suborné subornée
substantiel substantielle
subséquent subséquente
subtil subtile
subtilisé subtilisée
subtropical subtropicale
suburbain suburbaine
subvention subventionne
subventionné subventionnée
subversif subversive
successif successive
successoral successorale
succinct succincte
succulent succulente
suce sucette
sucer suceuse
suceur suceuse
sucre sucrette
sucrier sucrière
sucré sucrée
sucé sucée
sud-africain sud-africaine
sud-américain sud-américaine
sud-coréen sud-coréenne
sud-vietnamien sud-vietnamienne
suffis suffise
suffisant suffisante
suffocant suffocante
suffoqué suffoquée
suffrage suffragette
suggestif suggestive
suggéré suggérée
suicidé suicidée
suif suive
suiffé suiffée
suint suinte
suintant suintante
suis suisse
suisse suissesse
suisses suissesse
suit suite
suivant suivante
suiveur suiveuse
suivi suivie
sujet sujette
sulfater sulfateuse
sulfureux sulfureuse
sulfuré sulfurée
sulpicien sulpicienne
sultan sultane
superficiel superficielle
superflu superflue
superintendant superintendante
superlatif superlative
superposé superposée
superpuissant superpuissante
superstitieux superstitieuse
supervisé supervisée
supplanté supplantée
suppliant suppliante
supplicié suppliciée
supplié suppliée
suppléant suppléante
support supporte
supporteur supportrice
supporté supportée
supposé supposée
supprimé supprimée
suppurant suppurante
supraconducteur supraconductrice
supérieur supérieure
surabondant surabondante
suractivé suractivée
surajouté surajoutée
suranné surannée
surarmé surarmée
surbaissé surbaissée
surbooké surbookée
surchargé surchargée
surchauffé surchauffée
surdimensionné surdimensionnée
surdoré surdorée
surdoué surdouée
surdéveloppé surdéveloppée
sure surette
surestimé surestimée
suret surette
surexcité surexcitée
surexposé surexposée
surfait surfaite
surfer surfeuse
surfeur surfeuse
surfin surfine
surgelé surgelée
surgi surgie
surgis surgisse
surhumain surhumaine
suri surie
surin surine
surintendant surintendante
surmené surmenée
surmonté surmontée
surnaturel surnaturelle
surnommé surnommée
surpassé surpassée
surpeuplé surpeuplée
surplombant surplombante
surplombé surplombée
surprenant surprenante
surpris surprise
surprotecteur surprotectrice
surpuissant surpuissante
surqualifié surqualifiée
surréel surréelle
surrénal surrénale
sursaturé sursaturée
sursaut sursaute
surveillant surveillante
surveillé surveillée
survenu survenue
survivant survivante
survol survole
survolté survoltée
survolé survolée
surélevé surélevée
suscité suscitée
susdit susdite
susmentionné susmentionnée
susnommé susnommée
suspect suspecte
suspecté suspectée
suspend suspende
suspendu suspendue
suspens suspense
suspensif suspensive
suspicieux suspicieuse
susurré susurrée
suturé suturée
suzerain suzeraine
sué suée
suédois suédoise
svelte sveltesse
sveltes sveltesse
symbolisé symbolisée
sympathisant sympathisante
synchronisé synchronisée
syncopé syncopée
syndical syndicale
syndiqué syndiquée
synthétisé synthétisée
syrien syrienne
systématisé systématisée
séant séante
sébacé sébacée
sécher sécheuse
séché séchée
sécrété sécrétée
séculier séculière
sécurisant sécurisante
sécurisé sécurisée
sédatif sédative
sédiment sédimente
séditieux séditieuse
séducteur séductrice
séduis séduise
séduisant séduisante
séduit séduite
sélect sélecte
sélectif sélective
sélection sélectionne
sélectionner sélectionneuse
sélectionneur sélectionneuse
sélectionné sélectionnée
sémillant sémillante
séminal séminale
sénateur sénatrice
sénatorial sénatoriale
sénégalais sénégalaise
séparateur séparatrice
séparé séparée
sépulcral sépulcrale
séquentiel séquentielle
séquestré séquestrée
sériel sérielle
sérier sérieuse
sérieux sérieuse
séronégatif séronégative
séropositif séropositive
sévillan sévillane
sûr sûre
tabassé tabassée
table tablette
tabloïd tabloïde
tablé tablée
tabou taboue
tacheté tachetée
taché tachée
tacticien tacticienne
tahitien tahitienne
tailladé tailladée
tailler tailleuse
tailleur tailleuse
taillé taillée
tais taise
talentueux talentueuse
talon talonne
talonne talonnette
talonné talonnée
tambourin tambourine
tambouriné tambourinée
tamis tamise
tamisé tamisée
tampon tamponne
tamponner tamponneuse
tamponneur tamponneuse
tamponné tamponnée
tancé tancée
tangent tangente
tannant tannante
tanné tannée
tant tante
tapageur tapageuse
tapant tapante
tape tapette
tapi tapie
tapin tapine
tapiner tapineuse
tapiné tapinée
tapis tapisse
tapissier tapissière
tapissé tapissée
tapé tapée
taquin taquine
taquiné taquinée
tarabiscoté tarabiscotée
taraud taraude
taraudé taraudée
tard tarde
tardif tardive
tardé tardée
targe targette
tari tarie
taris tarisse
tartan tartane
tartiné tartinée
taré tarée
tassé tassée
tatillon tatillonne
tatou tatoue
tatouer tatoueuse
tatoueur tatoueuse
tatoué tatouée
taulard taularde
taulier taulière
taurin taurine
tavelé tavelée
taxé taxée
technicien technicienne
teigneux teigneuse
teint teinte
teinturier teinturière
teinté teintée
tell telle
templier templière
temporal temporale
temporel temporelle
temporisé temporisée
tempéré tempérée
tenaillé tenaillée
tenancier tenancière
tenant tenante
tend tende
tendancieux tendancieuse
tendre tendresse
tendres tendresse
tendu tendue
tennisman tenniswoman
tentant tentante
tentateur tentatrice
tenté tentée
tenu tenue
terminal terminale
terminateur terminatrice
terminé terminée
terni ternie
ternis ternisse
terrassé terrassée
terrer terreuse
terreur terreuse
terreux terreuse
terrien terrienne
terrifiant terrifiante
terrifié terrifiée
territorial territoriale
terrorisant terrorisante
terrorisé terrorisée
terré terrée
test teste
tester testeuse
testeur testeuse
testé testée
teuton teutonne
texan texane
textuel textuelle
thaïlandais thaïlandaise
thermal thermale
thyroïdien thyroïdienne
théier théière
théoricien théoricienne
thésard thésarde
théâtral théâtrale
théâtralisé théâtralisée
théâtreux théâtreuse
tibial tibiale
tibétain tibétaine
tien tienne
tigre tigresse
tigres tigresse
tigré tigrée
till tille
timbré timbrée
timoré timorée
tine tinette
tint tinte
tintinnabulant tintinnabulante
tiraillé tiraillée
tire tirette
tire-bouchon tire-bouchonne
tirebouchonné tirebouchonnée
tirer tireuse
tiret tirette
tireur tireuse
tiré tirée
tison tisonne
tisser tisseuse
tisserand tisserande
tisseur tisseuse
tissu tissue
tissé tissée
titan titane
titré titrée
titubant titubante
titularisé titularisée
tiédi tiédie
tocard tocarde
togolais togolaise
toile toilette
toiletteur toiletteuse
toilier toilière
toilé toilée
toisé toisée
tolérant tolérante
toléré tolérée
toma tomate
tombal tombale
tombant tombante
tomber tombeuse
tombeur tombeuse
tombé tombée
tomme tommette
tonal tonale
tond tonde
tondeur tondeuse
tondu tondue
tonifiant tonifiante
tonitruant tonitruante
tonkinois tonkinoise
tonnant tonnante
tonneau tonnelle
tope topette
toquant toquante
toquard toquarde
toqué toquée
torcher torchère
torchon torchonne
torché torchée
tord torde
tordant tordante
tordu tordue
torpillé torpillée
torrentiel torrentielle
torréfié torréfiée
tors torse
torsadé torsadée
tortil tortille
tortillé tortillée
tortu tortue
tortueux tortueuse
torturant torturante
torturé torturée
toscan toscane
total totale
touchant touchante
touche touchette
touché touchée
touffu touffue
touillé touillée
toulousain toulousaine
tourangeau tourangelle
tourbeux tourbeuse
tourbillon tourbillonne
tourbillonnant tourbillonnante
tourment tourmente
tourmentant tourmentante
tourmenté tourmentée
tournant tournante
tourne tournette
tourneboulé tourneboulée
tournoi tournoie
tournoyant tournoyante
tourné tournée
tourtereau tourterelle
tous tousse
tousseur tousseuse
tout toute
toux tousse
tracas tracasse
tracassier tracassière
tracassé tracassée
tracer traceuse
traceur traceuse
trachéal trachéale
tracté tractée
tracé tracée
traditionnel traditionnelle
traducteur traductrice
traduis traduise
traduit traduite
trafiquant trafiquante
trafiqué trafiquée
tragédien tragédienne
trahi trahie
trahis trahisse
trait traite
traitant traitante
traité traitée
tranchant tranchante
trancher trancheuse
trancheur trancheuse
tranché tranchée
tranquillisant tranquillisante
tranquillisé tranquillisée
trans transe
transbahuté transbahutée
transcendant transcendante
transcendantal transcendantale
transcendé transcendée
transcontinental transcontinentale
transcrit transcrite
transfiguré transfigurée
transformateur transformatrice
transformé transformée
transfusé transfusée
transféré transférée
transgressé transgressée
transi transite
transit transite
transitionnel transitionnelle
transmet transmette
transmis transmise
transmué transmuée
transparent transparente
transpercé transpercée
transpirant transpirante
transplanté transplantée
transport transporte
transporter transporteuse
transporteur transporteuse
transporté transportée
transposé transposée
transsexuel transsexuelle
transsibérien transsibérienne
transversal transversale
trapu trapue
trapézoïdal trapézoïdale
traquer traqueuse
traqueur traqueuse
traqué traquée
traumatisant traumatisante
traumatisé traumatisée
travail travaille
travailler travailleuse
travailleur travailleuse
travaillé travaillée
travers traverse
traversier traversière
traversin traversine
traversé traversée
travesti travestie
traçant traçante
traînant traînante
traînard traîne
traîné traînée
traître traîtresse
traîtres traîtresse
treillissé treillissée
tremblant tremblante
tremblotant tremblotante
tremblé tremblée
trempe trempette
trempé trempée
tressautant tressautante
tressé tressée
tribal tribale
tribun tribune
tricard tricarde
tricher tricheuse
tricheur tricheuse
triché trichée
tricot tricote
tricoter tricoteuse
tricoteur tricoteuse
tricoté tricotée
tridimensionnel tridimensionnelle
trier trieuse
trieur trieuse
trimard trimarde
trimballé trimballée
trimbalé trimbalée
trimestriel trimestrielle
tringle tringlette
tringlé tringlée
trinque trinquette
triomphal triomphale
triomphant triomphante
triomphateur triomphatrice
tripatouillé tripatouillée
tripe tripette
tripier tripière
triple triplette
triplé triplée
tripot tripote
tripoter tripoteuse
tripoteur tripoteuse
tripoté tripotée
tris trisse
trisaïeul trisaïeule
triste tristesse
tristes tristesse
tristouillard tristouillarde
tristounet tristounette
trituré triturée
trivial triviale
trié triée
troc troque
trognon trogne
troll trolle
trompe trompette
tromper trompeuse
trompeur trompeuse
trompé trompée
tronché tronchée
tronqué tronquée
tronçon tronçonne
tronçonner tronçonneuse
tronçonné tronçonnée
tropical tropicale
troqué troquée
trot trotte
trotter trotteuse
trotteur trotteuse
